target_id	length	eff_length	est_counts	tpm
FBtr0073068	1014	793.514	369.764	20.9996
FBtr0073067	803	582.514	3829.54	296.265
FBtr0082394	1817	1596.51	0	0
FBtr0082395	1419	1198.51	1	0.0376008
FBtr0091807	529	309.208	0.222222	0.0323875
FBtr0299672	1983	1762.51	2	0.0511373
FBtr0075631	789	568.514	0	0
FBtr0343442	3086	2865.51	1094.99	17.2206
FBtr0308245	2880	2659.51	144.778	2.45324
FBtr0072265	3522	3301.51	261.23	3.56575
FBtr0072266	2827	2606.51	0	0
FBtr0080481	863	642.514	0	0
FBtr0073157	1600	1379.51	0	0
FBtr0333140	1443	1222.51	9	0.331764
FBtr0112378	450	232.113	0	0
FBtr0307179	1822	1601.51	0	0
FBtr0307180	1910	1689.51	0	0
FBtr0342612	3601	3380.51	0	0
FBtr0330221	2811	2590.51	2.99846	0.0521619
FBtr0112619	2826	2605.51	0.00153852	2.66103e-05
FBtr0330222	3637	3416.51	0	0
FBtr0073117	2973	2752.51	0	0
FBtr0073116	3839	3618.51	165.617	2.0626
FBtr0113133	3214	2993.51	204.641	3.08073
FBtr0113132	3911	3690.51	520.761	6.35905
FBtr0309235	2505	2284.51	25.5126	0.50327
FBtr0073115	2510	2289.51	1100.32	21.6578
FBtr0333894	3348	3127.51	50.1509	0.722637
FBtr0074169	2808	2587.51	518.217	9.02546
FBtr0074173	2903	2682.51	486.583	8.17439
FBtr0074171	2865	2644.51	227.777	3.88155
FBtr0074170	2732	2511.51	33.2774	0.59711
FBtr0346864	4841	4620.51	890.248	8.68283
FBtr0305480	4841	4620.51	890.248	8.68283
FBtr0075833	4628	4407.51	106.256	1.08642
FBtr0075832	4841	4620.51	890.248	8.68283
FBtr0074452	1064	843.514	330.999	17.6838
FBtr0340622	906	685.514	2544	167.24
FBtr0305313	2536	2315.51	7.15033e-05	1.39162e-06
FBtr0078859	2518	2297.51	1.99993	0.0392281
FBtr0079930	3147	2926.51	1448.36	22.3031
FBtr0303902	3150	2929.51	476.571	7.33116
FBtr0343740	2119	1898.51	230.073	5.46124
FBtr0343534	2295	2074.51	26.2597	0.570445
FBtr0075388	1505	1284.51	8.74032	0.30664
FBtr0335263	2226	2005.51	22	0.494354
FBtr0086069	2732	2511.51	0	0
FBtr0086068	2426	2205.51	0	0
FBtr0086070	2310	2089.51	0	0
FBtr0086067	1993	1772.51	0	0
FBtr0304877	554	334.05	0	0
FBtr0089275	2840	2619.51	0	0
FBtr0332185	4380	4159.51	28.0418	0.303812
FBtr0332184	4557	4336.51	0	0
FBtr0289989	2428	2207.51	20.9582	0.427849
FBtr0089274	3086	2865.51	0	0
FBtr0091913	413	196.834	0.0104823	0.00239991
FBtr0084870	1831	1610.51	155	4.33718
FBtr0114460	3475	3254.51	382.068	5.29049
FBtr0344156	2042	1821.51	0	0
FBtr0070330	2070	1849.51	199.843	4.86937
FBtr0346029	637	416.653	0	0
FBtr0112970	1783	1562.51	0	0
FBtr0307590	1843	1622.51	0	0
FBtr0308092	3205	2984.51	69	1.04188
FBtr0433499	939	718.514	77083	4834.64
FBtr0303082	6904	6683.51	0	0
FBtr0303080	6920	6699.51	0	0
FBtr0329938	7234	7013.51	0	0
FBtr0329872	6559	6338.51	0	0
FBtr0303081	6608	6387.51	0	0
FBtr0330616	7121	6900.51	0	0
FBtr0305946	6314	6093.51	2	0.0147912
FBtr0303083	7121	6900.51	0	0
FBtr0329869	7121	6900.51	0	0
FBtr0075056	1124	903.514	24.3488	1.21446
FBtr0075057	1183	962.514	5.65117	0.264589
FBtr0070561	948	727.514	0	0
FBtr0332494	868	647.514	0	0
FBtr0082245	1591	1370.51	113	3.71566
FBtr0084385	4251	4030.51	0	0
FBtr0334498	8899	8678.51	13	0.0675054
FBtr0301491	3079	2858.51	0	0
FBtr0100228	1964	1743.51	0	0
FBtr0084386	2957	2736.51	0	0
FBtr0084384	4862	4641.51	0	0
FBtr0100227	3258	3037.51	0	0
FBtr0300240	2326	2105.51	320.419	6.85805
FBtr0083817	1418	1197.51	796	29.9553
FBtr0073790	917	696.514	69.7973	4.51595
FBtr0304001	2452	2231.51	274.536	5.54423
FBtr0339838	1456	1235.51	334.666	12.2069
FBtr0111143	2233	2012.51	1.5	0.0335887
FBtr0304625	2233	2012.51	1.5	0.0335887
FBtr0075378	993	772.514	0	0
FBtr0088943	717	496.567	1	0.0907535
FBtr0075673	627	406.694	0	0
FBtr0073258	1527	1306.51	0	0
FBtr0300621	2679	2458.51	0	0
FBtr0086302	5174	4953.51	476	4.33046
FBtr0310619	1989	1768.51	9.49103	0.24185
FBtr0070209	2347	2126.51	1066.51	22.6015
FBtr0339159	4649	4428.51	15	0.152642
FBtr0339158	1433	1212.51	0	0
FBtr0474233	1433	1212.51	0	0
FBtr0076963	1031	810.514	0	0
FBtr0082380	983	762.514	0	0
FBtr0080199	4747	4526.51	0	0
FBtr0343613	4404	4183.51	339	3.65173
FBtr0475194	3026	2805.51	0	0
FBtr0475195	3015	2794.51	0	0
FBtr0110771	1149	928.514	0	0
FBtr0084742	1837	1616.51	0	0
FBtr0346956	2090	1869.51	41564	1001.91
FBtr0310499	3256	3035.51	394.04	5.84991
FBtr0334468	5718	5497.51	221.37	1.81465
FBtr0339516	3779	3558.51	905.272	11.4644
FBtr0344197	5631	5410.51	7.04568	0.0586847
FBtr0087771	3412	3191.51	23.3921	0.330304
FBtr0071268	1229	1008.51	151.245	6.75835
FBtr0333606	1711	1490.51	58.7547	1.77643
FBtr0301388	3221	3000.51	70.1731	1.05394
FBtr0087669	3475	3254.51	137.827	1.90848
FBtr0310415	1092	871.514	46.6883	2.4142
FBtr0072503	756	535.514	414.312	34.8656
FBtr0330720	1034	813.514	4	0.221583
FBtr0079449	1087	866.514	0	0
FBtr0074183	1398	1177.51	328.811	12.5841
FBtr0307978	2073	1852.51	30.1891	0.734395
FBtr0071445	1255	1034.51	14	0.609863
FBtr0344071	1586	1365.51	218.756	7.21947
FBtr0332487	1704	1483.51	78.5042	2.38475
FBtr0100291	1754	1533.51	1.60689	0.0472214
FBtr0074415	6383	6162.51	0.000364271	2.66383e-06
FBtr0308839	6241	6020.51	517.04	3.87018
FBtr0346190	7096	6875.51	1224.96	8.02892
FBtr0345535	703	482.567	31.0377	2.8985
FBtr0072091	594	373.732	943.962	113.824
FBtr0086150	2833	2612.51	130914	2258.22
FBtr0086151	2798	2577.51	33352.2	583.128
FBtr0086152	2981	2760.51	4557.86	74.4067
FBtr0086153	2816	2595.51	9907.29	172.017
FBtr0075519	1277	1056.51	528	22.5216
FBtr0088929	1189	968.514	55	2.55916
FBtr0073725	3537	3316.51	59	0.801698
FBtr0346096	1528	1307.51	0	0
FBtr0081974	1137	916.514	0	0
FBtr0075663	489	270.007	0	0
FBtr0333874	568	347.948	0	0
FBtr0082644	1188	967.514	2	0.0931565
FBtr0330316	1609	1388.51	0	0
FBtr0071471	1606	1385.51	0	0
FBtr0334311	1169	948.514	84.8404	4.03088
FBtr0085062	912	691.514	489.16	31.8779
FBtr0085533	1531	1310.51	96	3.30119
FBtr0070448	4527	4306.51	27	0.282539
FBtr0340093	4090	3869.51	1.54602e-06	1.80052e-08
FBtr0074096	2536	2315.51	167.832	3.26638
FBtr0074095	2381	2160.51	197.168	4.11264
FBtr0114521	676	455.567	197	19.4875
FBtr0071800	1597	1376.51	393	12.8663
FBtr0080358	1071	850.514	47	2.49033
FBtr0083950	1582	1361.51	3876	128.293
FBtr0071397	2108	1887.51	9	0.214879
FBtr0088505	820	599.514	56.1532	4.22101
FBtr0073914	967	746.514	0	0
FBtr0344142	468	249.558	0	0
FBtr0077578	406	190.268	0	0
FBtr0344465	8207	7986.51	0.000384032	2.16696e-06
FBtr0344112	8332	8111.51	0	0
FBtr0301618	8144	7923.51	12.4996	0.0710918
FBtr0301619	8270	8049.51	1.28025e-08	7.16748e-11
FBtr0080094	1371	1150.51	0	0
FBtr0089322	1180	959.514	40	1.87866
FBtr0089321	1115	894.514	372.997	18.7914
FBtr0345350	1413	1192.51	8.00345	0.302451
FBtr0078064	1532	1311.51	15.6999	0.539468
FBtr0084628	1676	1455.51	48	1.48616
FBtr0301937	221	51.0486	0	0
FBtr0345686	254	69.4262	0	0
FBtr0335147	3125	2904.51	0	0
FBtr0081459	3019	2798.51	327	5.26576
FBtr0332481	1815	1594.51	47.0646	1.33017
FBtr0074741	2358	2137.51	251.935	5.31155
FBtr0070913	1410	1189.51	10060	381.126
FBtr0299803	1488	1267.51	0.761816	0.0270856
FBtr0086263	656	435.611	19.4764	2.01488
FBtr0301267	3208	2987.51	68.8156	1.03805
FBtr0072693	1647	1426.51	0	0
FBtr0072822	2587	2366.51	1	0.0190428
FBtr0076916	386	171.893	11.0081	2.88599
FBtr0076915	420	203.428	93.9919	20.8219
FBtr0079599	1407	1186.51	239	9.07749
FBtr0273296	926	705.514	0	0
FBtr0075965	1709	1488.51	211	6.38808
FBtr0072188	735	514.567	6759	591.945
FBtr0112396	535	315.115	6	0.85807
FBtr0345587	3836	3615.51	148.004	1.84477
FBtr0072901	3869	3648.51	657.257	8.11821
FBtr0300773	3665	3444.51	2294.74	30.0224
FBtr0075709	929	708.514	0	0
FBtr0330045	2512	2291.51	192.178	3.77939
FBtr0082987	1415	1194.51	19.8219	0.747818
FBtr0077973	443	225.367	106.777	21.3516
FBtr0335382	550	330.05	25.2227	3.44391
FBtr0086145	3054	2833.51	537.423	8.54735
FBtr0302190	3048	2827.51	384.577	6.12942
FBtr0310074	1289	1068.51	12	0.506106
FBtr0080585	1286	1065.51	0	0
FBtr0070204	819	598.514	0	0
FBtr0078594	1129	908.514	0	0
FBtr0310414	1381	1160.51	0	0
FBtr0300506	651	430.611	1	0.104654
FBtr0087233	675	454.567	92	9.12076
FBtr0075433	571	350.878	0	0
FBtr0087955	683	462.567	0	0
FBtr0072320	1736	1515.51	164.155	4.8813
FBtr0343487	1901	1680.51	22.8447	0.612609
FBtr0085121	1064	843.514	2	0.106851
FBtr0331862	3862	3641.51	290.255	3.59202
FBtr0306354	1376	1155.51	15.8395	0.617742
FBtr0074962	1963	1742.51	14.9056	0.385491
FBtr0290116	1667	1446.51	0	0
FBtr0074060	907	686.514	413.818	27.1644
FBtr0308614	991	770.514	12.1818	0.712477
FBtr0346028	641	420.611	1	0.107142
FBtr0083377	837	616.514	378.027	27.6325
FBtr0337065	752	531.514	21.9088	1.85757
FBtr0346338	949	728.514	28.0641	1.73602
FBtr0089092	2896	2675.51	1541.58	25.9656
FBtr0089094	3056	2835.51	1478.8	23.5027
FBtr0089095	3612	3391.51	1705.62	22.6636
FBtr0079333	1470	1249.51	4	0.144264
FBtr0331575	1086	865.514	7.24607	0.377285
FBtr0089569	1134	913.514	51.8518	2.55793
FBtr0089571	1098	877.514	6.90217	0.354464
FBtr0089570	1146	925.514	0	0
FBtr0085109	2601	2380.51	3	0.0567925
FBtr0075067	1281	1060.51	184	7.81883
FBtr0332043	4015	3794.51	198.003	2.35156
FBtr0075928	4159	3938.51	0	0
FBtr0075929	4270	4049.51	26.016	0.28952
FBtr0075927	4045	3824.51	730.981	8.61332
FBtr0114506	4060	3839.51	0	0
FBtr0332044	4018	3797.51	0	0
FBtr0082905	2704	2483.51	0	0
FBtr0087569	3198	2977.51	518	7.84001
FBtr0087571	2990	2769.51	4.71484e-07	7.67192e-09
FBtr0087572	3175	2954.51	0	0
FBtr0110787	611	390.694	0	0
FBtr0072825	1182	961.514	51.1547	2.39757
FBtr0333360	1398	1177.51	261.204	9.99666
FBtr0344803	1029	808.514	6.55547	0.36539
FBtr0339797	5650	5429.51	81.9552	0.680231
FBtr0080968	3449	3228.51	90.0448	1.25689
FBtr0080969	4427	4206.51	0	0
FBtr0305334	443	225.367	0	0
FBtr0074233	2358	2137.51	390.406	8.23092
FBtr0340313	6746	6525.51	330.637	2.28338
FBtr0100586	5008	4787.51	97.5191	0.917952
FBtr0074232	3747	3526.51	461.437	5.89669
FBtr0074944	1828	1607.51	0	0
FBtr0336786	2423	2202.51	0	0
FBtr0074942	1813	1592.51	0	0
FBtr0334616	3476	3255.51	1344.6	18.613
FBtr0082075	4099	3878.51	3141.21	36.4983
FBtr0082076	2075	1854.51	355.806	8.64616
FBtr0334617	3414	3193.51	1198.38	16.9108
FBtr0345300	1864	1643.51	0	0
FBtr0111026	2566	2345.51	4.002	0.0768917
FBtr0100372	8257	8036.51	45.8795	0.257271
FBtr0308834	2524	2303.51	0	0
FBtr0290110	7042	6821.51	0	0
FBtr0100370	6988	6767.51	0	0
FBtr0308836	2526	2305.51	58.9481	1.15224
FBtr0290109	6961	6740.51	0	0
FBtr0100369	8900	8679.51	0	0
FBtr0290292	2383	2162.51	0	0
FBtr0290111	6038	5817.51	0	0
FBtr0308837	4152	3931.51	1.17242	0.0134389
FBtr0308835	2485	2264.51	0	0
FBtr0072734	1187	966.514	2904	135.403
FBtr0073812	1608	1387.51	187.626	6.09392
FBtr0088334	1253	1032.51	0	0
FBtr0339448	1238	1017.51	0	0
FBtr0339449	1251	1030.51	0	0
FBtr0078448	1594	1373.51	402	13.1897
FBtr0300174	551	331.05	0	0
FBtr0300715	1745	1524.51	0	0
FBtr0300717	1949	1728.51	0	0
FBtr0300714	1547	1326.51	11.8383	0.402177
FBtr0300716	1751	1530.51	7.20446	0.212131
FBtr0332669	1745	1524.51	10.7948	0.319097
FBtr0332670	1475	1254.51	0.16251	0.00583774
FBtr0080337	1634	1413.51	0	0
FBtr0340540	4286	4065.51	0	0
FBtr0340539	3729	3508.51	0	0
FBtr0080392	3627	3406.51	4.67928	0.0619027
FBtr0080393	2171	1950.51	2.32072	0.0536185
FBtr0331803	432	214.834	0	0
FBtr0335392	503	283.537	0	0
FBtr0088823	1693	1472.51	0	0
FBtr0088822	1489	1268.51	57	2.02498
FBtr0474173	3852	3631.51	85.8012	1.06475
FBtr0300801	4019	3798.51	80.3953	0.953801
FBtr0074116	4040	3819.51	54.5666	0.643813
FBtr0074115	3667	3446.51	197.859	2.58712
FBtr0074114	3852	3631.51	85.8012	1.06475
FBtr0340041	3980	3759.51	101.577	1.2176
FBtr0307891	942	721.514	0	0
FBtr0086479	972	751.514	0	0
FBtr0072791	402	186.594	77	18.5967
FBtr0112968	1193	972.514	0	0
FBtr0071429	1179	958.514	0	0
FBtr0336907	1176	955.514	0	0
FBtr0070421	1547	1326.51	35.7433	1.21429
FBtr0342772	681	460.567	0	0
FBtr0345599	2094	1873.51	2.25674	0.0542833
FBtr0070422	1749	1528.51	0	0
FBtr0301744	855	634.514	0	0
FBtr0081866	1954	1733.51	188	4.88732
FBtr0310345	336	128.346	0	0
FBtr0083087	1520	1299.51	896	31.0719
FBtr0071851	3068	2847.51	532.189	8.42249
FBtr0071850	3038	2817.51	260.08	4.15988
FBtr0071849	3087	2866.51	6135.76	96.4618
FBtr0342984	2856	2635.51	245.966	4.20583
FBtr0071852	2866	2645.51	0	0
FBtr0301934	386	171.893	0	0
FBtr0085451	1536	1315.51	0	0
FBtr0330002	3040	2819.51	0.5	0.00799165
FBtr0087125	3040	2819.51	0.5	0.00799165
FBtr0072157	3281	3060.51	99.7921	1.46941
FBtr0343282	3579	3358.51	957.961	12.8541
FBtr0072158	2485	2264.51	132.247	2.63179
FBtr0305087	3145	2924.51	26.3149	0.405498
FBtr0085308	3746	3525.51	76.259	0.974787
FBtr0085309	3802	3581.51	0	0
FBtr0305088	3555	3334.51	0	0
FBtr0303343	3760	3539.51	113.938	1.45066
FBtr0336787	3586	3365.51	14.4885	0.194004
FBtr0081524	4276	4055.51	0	0
FBtr0301460	4349	4128.51	143.061	1.5616
FBtr0081525	3837	3616.51	0.000191017	2.38025e-06
FBtr0301461	4276	4055.51	4572.35	50.8082
FBtr0301463	3832	3611.51	1429.13	17.833
FBtr0301459	4837	4616.51	293.369	2.86378
FBtr0081527	3300	3079.51	4014.84	58.7525
FBtr0301464	4068	3847.51	0	0
FBtr0301462	3830	3609.51	0.00198784	2.48184e-05
FBtr0301457	4834	4613.51	432.999	4.22956
FBtr0301458	3928	3707.51	519.251	6.31154
FBtr0085428	1910	1689.51	198.238	5.28769
FBtr0085427	2255	2034.51	16.5408	0.366383
FBtr0333187	2132	1911.51	4.22118	0.0995168
FBtr0086027	5110	4889.51	1846	17.014
FBtr0071838	6842	6621.51	533.391	3.63019
FBtr0331941	4365	4144.51	8.76606	0.0953173
FBtr0331942	8360	8139.51	107.705	0.596321
FBtr0112820	5214	4993.51	1949.14	17.5905
FBtr0075844	1085	864.514	3	0.156383
FBtr0306051	612	391.694	0.3432	0.0394859
FBtr0080146	1233	1012.51	376.46	16.7555
FBtr0340549	1456	1235.51	5.54042	0.202086
FBtr0330711	2661	2440.51	0	0
FBtr0346763	2661	2440.51	0	0
FBtr0308191	14565	14344.5	4	0.0125665
FBtr0301351	2616	2395.51	0	0
FBtr0290283	2661	2440.51	0	0
FBtr0300837	641	420.611	0	0
FBtr0070312	1704	1483.51	662	20.1098
FBtr0310008	778	557.514	0	0
FBtr0113037	1771	1550.51	5.35059	0.155513
FBtr0080296	936	715.514	599.062	37.7306
FBtr0346426	958	737.514	0	0
FBtr0078387	3371	3150.51	61.5132	0.879888
FBtr0082826	2122	1901.51	15	0.355494
FBtr0075884	976	755.514	25571.8	1525.31
FBtr0346390	1305	1084.51	270.305	11.232
FBtr0075885	1075	854.514	73.8976	3.89719
FBtr0072322	994	773.514	30	1.74781
FBtr0072576	2694	2473.51	357	6.50421
FBtr0070686	2610	2389.51	625.145	11.7899
FBtr0070687	2516	2295.51	58.8554	1.15544
FBtr0073361	1354	1133.51	3	0.119271
FBtr0088705	1629	1408.51	6	0.191969
FBtr0343636	1083	862.514	50.629	2.64529
FBtr0333873	520	300.331	190.406	28.5708
FBtr0301784	434	216.768	551.241	114.6
FBtr0301783	416	199.653	2362.09	533.165
FBtr0301785	506	286.509	156.63	24.6364
FBtr0071621	1538	1317.51	0	0
FBtr0300273	881	660.514	7	0.477591
FBtr0081099	2276	2055.51	66.454	1.45694
FBtr0084783	4289	4068.51	293.052	3.24601
FBtr0078005	483	264.249	0	0
FBtr0081692	834	613.514	0	0
FBtr0077777	3223	3002.51	264.252	3.96619
FBtr0077779	1734	1513.51	0	0
FBtr0077778	2831	2610.51	55.4962	0.958027
FBtr0077780	3223	3002.51	264.252	3.96619
FBtr0306044	1281	1060.51	0	0
FBtr0308771	537	317.115	0	0
FBtr0074222	2760	2539.51	0	0
FBtr0336977	3215	2994.51	68.6784	1.03356
FBtr0339450	2523	2302.51	0	0
FBtr0088335	2002	1781.51	2	0.0505919
FBtr0080214	1211	990.514	0	0
FBtr0310501	1672	1451.51	5	0.155235
FBtr0310500	1786	1565.51	0	0
FBtr0310076	1783	1562.51	0	0
FBtr0070385	1948	1727.51	0	0
FBtr0085449	1761	1540.51	0	0
FBtr0332441	1888	1667.51	0	0
FBtr0081839	587	366.77	10	1.2287
FBtr0082778	2318	2097.51	627.341	13.4784
FBtr0089030	1116	895.514	6	0.301939
FBtr0344719	4557	4336.51	149.261	1.55112
FBtr0344718	4493	4272.51	478.739	5.04959
FBtr0084837	4493	4272.51	478.739	5.04959
FBtr0084838	4557	4336.51	149.261	1.55112
FBtr0346341	1065	844.514	0	0
FBtr0084607	925	704.514	1	0.0639662
FBtr0334600	908	687.514	0	0
FBtr0333550	2363	2142.51	6509.36	136.916
FBtr0273337	1738	1517.51	188.913	5.61008
FBtr0273336	2958	2737.51	1720.72	28.3267
FBtr0080971	1709	1488.51	0	0
FBtr0080972	3836	3615.51	2	0.0249288
FBtr0339147	561	340.983	34	4.49353
FBtr0085450	610	389.694	0	0
FBtr0073977	667	446.567	9.42059	0.950677
FBtr0343379	375	162.147	1.57941	0.43896
FBtr0330102	3817	3596.51	18.5	0.231809
FBtr0075743	3817	3596.51	18.5	0.231809
FBtr0345143	4187	3966.51	0	0
FBtr0334964	3640	3419.51	16	0.210861
FBtr0334966	3830	3609.51	0	0
FBtr0334965	3925	3704.51	0	0
FBtr0299820	3871	3650.51	321.737	3.97181
FBtr0075228	1609	1388.51	7787.25	252.74
FBtr0273346	2277	2056.51	632.348	13.8569
FBtr0273345	2298	2077.51	454.098	9.85023
FBtr0306641	2392	2171.51	35.6479	0.739795
FBtr0082291	1041	820.514	424.659	23.3236
FBtr0082292	1008	787.514	7303.84	417.959
FBtr0082294	1123	902.514	928.689	46.3721
FBtr0273347	992	771.514	0	0
FBtr0082295	1156	935.514	1.7172	0.08272
FBtr0334085	1628	1407.51	370.103	11.8498
FBtr0075604	1377	1156.51	65.8966	2.56775
FBtr0346514	1648	1427.51	0	0
FBtr0083461	636	415.653	0	0
FBtr0321302	305	104.104	0	0
FBtr0321303	320	115.662	0	0
FBtr0345384	5957	5736.51	626	4.91776
FBtr0075196	4147	3926.51	0	0
FBtr0330162	5957	5736.51	626	4.91776
FBtr0303416	799	578.514	0	0
FBtr0339817	802	581.514	0	0
FBtr0075939	2904	2683.51	116.042	1.94873
FBtr0075938	2797	2576.51	257.681	4.50704
FBtr0273237	2870	2649.51	39.2768	0.668053
FBtr0339837	2329	2108.51	396.817	8.48114
FBtr0073772	2357	2136.51	1060.91	22.3776
FBtr0073771	2511	2290.51	299.029	5.88331
FBtr0073774	2823	2602.51	180.632	3.12782
FBtr0073773	2664	2443.51	225.937	4.1669
FBtr0073769	2488	2267.51	44.0537	0.875535
FBtr0073770	2558	2337.51	1264.62	24.3807
FBtr0071620	1216	995.514	0	0
FBtr0089904	2355	2134.51	0	0
FBtr0089900	2125	1904.51	0	0
FBtr0089901	2338	2117.51	0	0
FBtr0301521	2467	2246.51	25.1605	0.504721
FBtr0089905	2568	2347.51	381.146	7.31685
FBtr0300562	2617	2396.51	208.932	3.92886
FBtr0089902	1803	1582.51	114.76	3.26803
FBtr0340429	1533	1312.51	236.508	8.1205
FBtr0073968	917	696.514	310.492	20.0891
FBtr0339645	6458	6237.51	122.304	0.88363
FBtr0307016	6007	5786.51	0	0
FBtr0339644	6245	6024.51	0	0
FBtr0339646	6203	5982.51	404.404	3.04629
FBtr0339643	5810	5589.51	903.292	7.28274
FBtr0307015	6500	6279.51	0	0
FBtr0300351	6697	6476.51	0	0
FBtr0077915	851	630.514	6191.27	442.512
FBtr0334842	1118	897.514	212.97	10.6934
FBtr0334843	1000	779.514	1886.76	109.077
FBtr0333566	2472	2251.51	10.6727	0.213619
FBtr0073232	2487	2266.51	1344.1	26.7248
FBtr0334525	1155	934.514	5597.45	269.926
FBtr0083723	1058	837.514	3026.55	162.853
FBtr0070606	6759	6538.51	1.30652e-06	9.0049e-09
FBtr0112802	6681	6460.51	9	0.0627792
FBtr0112801	6863	6642.51	0	0
FBtr0083797	1705	1484.51	5870.08	178.197
FBtr0100088	566	345.948	0	0
FBtr0343257	1512	1291.51	624	21.7734
FBtr0079096	1671	1450.51	0	0
FBtr0344016	5395	5174.51	1152.23	10.0349
FBtr0344017	5279	5058.51	1461.77	13.0225
FBtr0091678	6366	6145.51	0	0
FBtr0079250	2739	2518.51	5821.6	104.169
FBtr0079251	2157	1936.51	579.472	13.485
FBtr0331223	2581	2360.51	16744.2	319.667
FBtr0331224	2679	2458.51	321.767	5.89806
FBtr0075944	992	771.514	320	18.6916
FBtr0072669	3702	3481.51	1035	13.3972
FBtr0072668	3770	3549.51	0	0
FBtr0071004	703	482.567	7	0.653705
FBtr0076440	1364	1143.51	189	7.44836
FBtr0330209	3104	2883.51	59.5	0.929899
FBtr0081195	3104	2883.51	59.5	0.929899
FBtr0075578	2199	1978.51	19.9463	0.454322
FBtr0076188	2544	2323.51	36.8886	0.715463
FBtr0076187	2630	2409.51	196.111	3.66787
FBtr0290282	651	430.611	0	0
FBtr0333728	1178	957.514	341.746	16.0842
FBtr0083336	1294	1073.51	9.25443	0.388493
FBtr0074153	4263	4042.51	0	0
FBtr0346191	4399	4178.51	0	0
FBtr0074154	4191	3970.51	0	0
FBtr0082025	1282	1061.51	10593	449.711
FBtr0080254	1218	997.514	1	0.0451774
FBtr0084424	1438	1217.51	9	0.333126
FBtr0087904	6284	6063.51	23	0.17094
FBtr0340625	3855	3634.51	24.6987	0.306245
FBtr0301415	3569	3348.51	148.927	2.0043
FBtr0301413	3870	3649.51	365.123	4.50863
FBtr0301414	3876	3655.51	86.2514	1.06331
FBtr0334867	2747	2526.51	0	0
FBtr0085397	2589	2368.51	5	0.0951338
FBtr0331606	1665	1444.51	2	0.0623949
FBtr0070526	1758	1537.51	0	0
FBtr0344871	874	653.514	1	0.0689581
FBtr0306913	1526	1305.51	0	0
FBtr0113028	1928	1707.51	121.516	3.20709
FBtr0079405	1915	1694.51	943.484	25.0917
FBtr0088182	548	328.05	156	21.4301
FBtr0078587	2302	2081.51	0	0
FBtr0077997	793	572.514	0	0
FBtr0340248	1572	1351.51	1	0.0333442
FBtr0080124	1681	1460.51	0	0
FBtr0091812	476	257.406	6.3662	1.11456
FBtr0075967	2202	1981.51	3976	90.4253
FBtr0077443	2729	2508.51	312	5.60504
FBtr0082125	10118	9897.51	0	0
FBtr0331350	12378	12157.5	0	0
FBtr0331351	11866	11645.5	4.00163	0.0154853
FBtr0346097	12444	12223.5	0	0
FBtr0331349	12291	12070.5	0	0
FBtr0078234	2856	2635.51	2	0.0341984
FBtr0113142	2326	2105.51	539.242	11.5416
FBtr0113143	3080	2859.51	176.814	2.78654
FBtr0304987	2611	2390.51	88.9437	1.67674
FBtr0073310	2686	2465.51	0	0
FBtr0079837	2328	2107.51	0	0
FBtr0077584	1594	1373.51	11660	382.566
FBtr0077183	891	670.514	0	0
FBtr0074370	2896	2675.51	0	0
FBtr0074367	2582	2361.51	380.491	7.26097
FBtr0074369	2915	2694.51	526.223	8.80096
FBtr0074365	2444	2223.51	487.343	9.87723
FBtr0074366	2750	2529.51	84.2247	1.50052
FBtr0074371	2433	2212.51	42.6238	0.868175
FBtr0074368	2919	2698.51	108.095	1.80518
FBtr0085392	1685	1464.51	12560.7	386.512
FBtr0085393	1662	1441.51	7349.94	229.777
FBtr0302442	1689	1468.51	1680.31	51.5647
FBtr0344716	2640	2419.51	6	0.111754
FBtr0344715	2155	1934.51	0	0
FBtr0346757	2640	2419.51	6	0.111754
FBtr0346758	2155	1934.51	0	0
FBtr0072678	528	308.239	3	0.438605
FBtr0336615	7987	7766.51	466.483	2.70677
FBtr0080422	7984	7763.51	854.517	4.96024
FBtr0343706	521	301.331	0	0
FBtr0080656	563	342.983	0	0
FBtr0302946	383	169.209	0	0
FBtr0300021	948	727.514	0	0
FBtr0335260	672	451.567	6.28141	0.626868
FBtr0086089	667	446.567	12.7186	1.28349
FBtr0080782	942	721.514	0	0
FBtr0071032	1424	1203.51	6.5045	0.243559
FBtr0345908	1643	1422.51	6.4955	0.205777
FBtr0078992	2411	2190.51	164	3.37395
FBtr0072478	1487	1266.51	439.407	15.635
FBtr0305545	1408	1187.51	559.404	21.2289
FBtr0072477	1405	1184.51	367.06	13.9649
FBtr0305546	1396	1175.51	365.324	14.0053
FBtr0305544	1386	1165.51	0	0
FBtr0072479	1393	1172.51	187.805	7.2182
FBtr0077971	1566	1345.51	164	5.49283
FBtr0081406	939	718.514	2	0.12544
FBtr0089209	3671	3450.51	1	0.0130604
FBtr0074643	1695	1474.51	141	4.30934
FBtr0086859	1043	822.514	0	0
FBtr0073799	1289	1068.51	0	0
FBtr0445441	840	619.514	1	0.0727427
FBtr0303295	815	594.514	0	0
FBtr0340635	5746	5525.51	131	1.06841
FBtr0074478	4682	4461.51	0	0
FBtr0074477	5224	5003.51	0	0
FBtr0340634	5175	4954.51	0	0
FBtr0340636	5219	4998.51	0	0
FBtr0340271	609	388.694	82	9.50708
FBtr0085130	2897	2676.51	9	0.151535
FBtr0332806	2678	2457.51	0	0
FBtr0082071	2734	2513.51	55.1257	0.988356
